index,given_name,surname,street_number,address_1,address_2,suburb,postcode,state,date_of_birth,soc_sec_id,salary-class
2129_a, alexander, white,18, leahy close, glenwarren, regents park,4701, nsw,19360807,4710482,<=50K
2130_a, jacob, spada,2, handcock crescent, hilldale, shelley,4074, nsw,19970811,5852021,<=50K
2131_a, bayley, browne,282, dunstan street, lansdowne, berwick,2168, nsw,19400412,9238709,<=50K
2132_a, sophie, schembri,14, john russell circuit, hd tickera, st kilda,3810, tas,19220929,5488700,<=50K
2133_a, logan, bendyk,11, lambrigg street, grand central, marsden,2903, vic,19350911,9073128,<=50K
2134_a, molly, reid,189, pohlman street, lytton, belconnen,2035, nsw,19020301,5316895,>50K
2135_a, brooklyn, sreenatha,22, ross street, danric lodge, parndana,2482, qld,19320819,1606758,<=50K
2136_a, charles, miles,2, bega flats, tylden park, devonport,4077, nt,19420629,6470019,<=50K
2137_a, adrian, maynard,1, pokana circuit, masonic memorial village, stretton,4051, wa,19700410,6157696,<=50K
2138_a, zac, brooker,2, angas street, nullagong, dysart,3722, nsw,19101003,9390002,<=50K
2139_a, cambell, clarke,105, larakia street, braeburn, keilor east,5074, qld,19151110,9664575,<=50K
2140_a, lucy, coxon,5, wilkins street, crown allotment, annandale,6255, qld,19121214,9019680,<=50K
2141_a, joel, webb,198, powlett street, deauville, burwood,7253, tas,19320724,3550791,>50K
2142_a, alisa, tlauka,4, michaelis court, sunshine farm, paddington,2250, nsw,19871007,5117192,<=50K
2143_a, talyah, richmond,33, dyson street, specialist centre, paddington,4179, wa,19121104,1861249,<=50K
2144_a, lucas, dolan,299, warrego circuit, browie, scarness,3230, sa,19830611,8520058,<=50K
2145_a, lara, clarke,16, diamantina crescent, osborne house, penguin,5092, sa,19400406,6467501,<=50K
2146_a, nathan, white,11, lumeah street, tiverton, hawthorne,5554, nsw,19661024,8945655,<=50K
2147_a, victoria, mason,4, antill street, steen heuvel, belrose,2528, sa,19080731,6971912,>50K
2148_a, sarah, stanbury,16, crawford crescent, ascot park, bongaree,4077, nsw,19330219,7043488,<=50K
2149_a, petreece, leon,16, mclean place, opal cove resort, embleton,2134, wa,19170401,6470500,<=50K
2150_a, finlay, tsikmis,67, lorne place, tallageris-demijoh, forbes,5168, qld,19711113,3351072,<=50K
2151_a, ebony, harrington,60, rawson street, sbend carvn park, blakehurst,2350, qld,19720420,5859152,<=50K
2152_a, mollie, thorpe,176, knights road, monkani, bossley park,6725, wa,19140506,9219757,>50K
2153_a, nathan, donaldson,315, dixson circuit, villa 131 village glen, albion park,2218, nsw,19251129,5536641,<=50K
2154_a, ellie, hawes,3, shoalhaven avenue, summercourt, mount colah,3196, nsw,19400521,3790074,<=50K
2155_a, serena, mahony,4, salsola street, brentwood village, ngunnawal,4032, wa,19401028,3275904,<=50K
2156_a, darcy, godfrey,4, anne clark avenue, tranquility gdns, new farm,6237, vic,19540330,6358585,<=50K
2157_a, oliver, noble,10, newland street, hotel laguna, arundel,2800, wa,19300319,2085195,<=50K
2158_a, lachlan, bresvansin,14, whalan place, horseshoe ck, firle,2800, qld,19770909,2544764,<=50K
2159_a, joel, neumann,8, alabaster street, pevensey, eaglehawk,3284, nsw,19800117,1979546,>50K
2160_a, brooke, petersen,12, schomburgk street, glenmarla rmb 2563, pacific palms,4814, nsw,19880821,5888705,<=50K
2161_a, jack, jolly,2, lindwall place, the lakes retirement village, granville,2147, qld,19670824,6601331,<=50K
2162_a, christopher, noack,106, greeves street, view banks cottage, coombabah,5000, sa,19270310,4422280,<=50K
2163_a, hannah, woodmansee,36, brierly street, eventide homes, paddington,4280, qld,19130403,8064229,<=50K
2164_a, lachlan-john, lindschau,4, wootton crescent, hazel hill, figtree,3763, qld,19221027,5886139,<=50K
2165_a, tara, olbrei,12, finniss crescent, belaradah, swan bay,2074, sa,19710614,3244815,>50K
2166_a, mackinley, rees,48, elliott street, central coast van park, koorawatha,4213, vic,19180407,7817298,<=50K
2167_a, joshua, covino,29, tregellas crescent, banksia, kilmore,6051, qld,19610813,2599462,<=50K
2168_a, rebecca, hyland,10, forbes street, berkeley village, lismore,2145, nsw,19200109,3721168,<=50K
2169_a, joel, simmonds,7, cuthbert circuit, b, torquay,4700, nsw,19780627,7880484,>50K
2170_a, mitchell, coffey,207, coverdale street, minoru, bittern,2483, qld,19800413,6587013,>50K
2171_a, lucas, bowemran,51, villa 127, macintyre place, yankalilla,4362, vic,19160511,9707874,<=50K
2172_a, lara, alderson,27, shackleton circuit, burnie north west private hospital, highbury,7320, nsw,19350619,6890767,<=50K
2173_a, charlotte, white,75, kemsley place, scenic lodge, tuart hill,3193, vic,19470227,4593477,>50K
2174_a, logan, byers,24, dennys place, brentwood vlge, berwick,5039, qld,19680809,3353696,<=50K
2175_a, jacynta, lowe,112, croton street, warra creek, wyong,2233, qld,19390214,5828603,<=50K
2176_a, aaron, novak,21, walker crescent, rosemount, artarmon,2096, qld,19460424,7730783,<=50K
2177_a, tyler, matthews,344, fink crescent, star court arcade, rosebud,4051, sa,19680111,6749530,<=50K
2178_a, ruby, mcgregor,16, nelson place, shangrila cvan park, proston,6210, qld,19580830,5236146,<=50K
2179_a, ella, green,1, plummer street, top house, seaton,2428, nsw,19850316,7441213,<=50K
2180_a, emma, myriti,91, purbrick street, woodburn cottage, kincumber,2750, nsw,19550324,9464534,<=50K
2181_a, leah, armanious,149, glover street, cherry haven, port lincoln,2176, wa,19670307,3844231,>50K
2182_a, jesse, rundle,55, theodore street, riverside hme park, cecil park,3021, nsw,19850313,2382113,<=50K
2183_a, james, flannery,422, julia flynn avenue, golambio cottage, werrington,4306, nsw,19300330,9228739,<=50K
2184_a, hamish, dobrigna,24, milari street, don ray, bokarina,2340, vic,19910314,1653771,<=50K
2185_a, sarah, coleman,26, groom street, lourdes hostel, woodcroft,5211, wa,19010701,5513412,>50K
2186_a, joshua, sumsion,39, nanima road, westerdale, st kilda east,3660, sa,19391021,2152885,<=50K
2187_a, jett, chuck,6, potts place, the willows, the basin,2325, vic,19880910,5231330,<=50K
2188_a, ebony, ferris,33, dunbar street, glenview, wetherill park,2515, wa,19300115,8528086,<=50K
2189_a, rebecca, noble,308, totterdell street, wiluna, san remo,5074, vic,19970820,6827429,<=50K
2190_a, lawson, zilm,75, gladstone street, jandarra, albany creek,4111, nsw,19060417,9689855,>50K
2191_a, jayden, webb,92, rainbow place, dugout, hurstbridge,2218, vic,19090511,9685667,<=50K
2192_a, jack, zemanovic,13, mattingley court, the park, northgate,2627, qld,19570105,4997474,<=50K
2193_a, lauren, hand,16, mcgowan street, river mews, cedarton,4510, tas,19381113,8921824,<=50K
2194_a, nicholas, lodge,11, kitchener street, first avenue, christie downs,3070, qld,19230621,5772676,>50K
2195_a, isabella, worsley,14, mckain place, yallambee hostel, granville,4069, vic,19501221,4666456,<=50K
2196_a, caleb, heron,33, beilby place, palm grove, punchbowl,6437, nsw,19900311,4395932,>50K
2197_a, ronan, pride,26, gorrie close, ochiltree, taringa,4067, nsw,19850325,2135951,<=50K
2198_a, jade, zbierski,25, karri street, mount beauty, kincumber,3331, vic,19991019,2832128,<=50K
2199_a, sophie, trimmer,11, enid lorimer circuit, gogulger stock, picketts valley,6149, vic,19490414,2685382,>50K
2200_a, isabella, hick,27, summerville crescent, kelgoola, werrington,5092, wa,19791122,7487683,<=50K
2201_a, blake, mckinnell,80, holden crescent, wytaliba, whitewood,3166, nsw,19660825,9591894,<=50K
2202_a, charlee, mulree,41, pelham close, eventide homes, tweed heads south,2546, vic,19630224,1116059,>50K
2203_a, alexander, mason,7, batchelor street, loc 5129, petrie,3911, act,19320826,6387066,>50K
2204_a, sara, huxley,11, theodore street, rosetta village, pinnaroo,3984, nsw,19040610,8178814,>50K
2205_a, nathan, clarke,29, epacris place, the tops, emerald,2011, wa,19040217,9549954,<=50K
2206_a, isabella, trenerry,4, mawson drive, myrrhee, cashmere,3414, qld,19690913,6858659,<=50K
2207_a, madison, salt,21, maccallum circuit, kangaroo grnd, brown hill,2615, nsw,19100405,9615838,>50K
2208_a, april, campbell,85, cassinia street, mt sturt, scarborough,2439, nsw,19001228,7544100,<=50K
2209_a, hayley, koral,16, vonwiller crescent, sherwood, tuart hill,2540, vic,19380819,9881520,<=50K
2210_a, jaime, gohl,40, goodwin street, pepinmarti, lake clifton,4123, nsw,19390425,8972415,<=50K
2211_a, amy, ferris,6, seaborn place, mckail, port lincoln,4017, vic,19870622,7362485,<=50K
2212_a, lily, matthews,21, brahe place, eriswell park, st kilda,4730, nsw,19000509,1392788,>50K
2213_a, larissa, sickles,13, kneebone street, coralyn, bindoon,2540, nsw,19210107,1792912,<=50K
2214_a, emiily, marzec,95, stuart street, thuruna, coconut grove,2285, vic,19100801,4960107,<=50K
2215_a, alyssa, lionis,13, hakea crescent, sunset, harbord,7150, vic,19760515,4383990,<=50K
2216_a, courtney, mulquiney,18, fizelle place, grammar school, moorabbin,2065, nsw,19970103,8729844,>50K
2217_a, braedon, broadby,49, arthaldo court, tannamurra, yagoona,3250, vic,19580201,8631771,<=50K
2218_a, archer, ranson,16, clarendon street, glengara village, bellambi,4740, nsw,19340105,8623230,<=50K
2219_a, thomas, petersen,25, joyce place, bethany, watsonia,3195, nsw,19920728,9853965,<=50K
2220_a, laura, cirelli,161, whatmore court, teazles, karratha,2192, act,19800926,7934332,<=50K
2221_a, pia, cromer,8, mullan street, paradise springs, broken hill,4670, vic,19600707,2163145,<=50K
2222_a, tiarna, green,34, crozier circuit, the briar patch, creswick,2251, wa,19211214,3699757,<=50K
2223_a, carlin, webb,9, jemalong street, littledale, cardiff,4810, nsw,19920520,8613201,<=50K
2224_a, oliver, wiseman,20, bargang crescent, aminya hmes, innaloo,4213, vic,19971031,2004166,<=50K
2225_a, angus, armfield,39, diamond street, killone park, lawson,4020, vic,19490222,4950263,<=50K
2226_a, victoria, kennealy,7, connelly place, citrus country caravan park, burleigh heads,2050, nsw,19511216,7418570,<=50K
2227_a, emma, ryan,9, naas valley, holloway haven, kilsyth,3023, sa,19430225,2417435,<=50K
2228_a, trey, dubicki,56, rischbieth crescent, eventide homes, wolumla,5065, tas,19190402,9078716,<=50K
2229_a, william, burford,25, marshall street, oakdale, rowville,3444, nsw,19230612,7549270,<=50K
2230_a, liam, jiang,20, sturdee crescent, the meadows, wantirna,4810, qld,19651109,8497858,<=50K
2231_a, tiffany, turco,28, traeger street, somerset house, eaglehawk,4670, qld,19791228,7453380,<=50K
2232_a, oscar, mauric,35, lincoln close, three acres, bunbury,3032, sa,19191208,4716680,<=50K
2233_a, jackson, green,73, hardman street, marandyvale, katherine,5042, vic,19031008,3052271,<=50K
2234_a, ajay, steed,16, verran place, spring vale, venus bay,3182, nsw,19170206,3751304,>50K
2235_a, harry, blunden,428, willis street, romilly hills, bridgewater,3185, vic,19740519,1057365,>50K
2236_a, matthew, ruffy,15, james street, top end, murray bridge,3977, nsw,19101026,1957951,<=50K
2237_a, caitlin, fusco,20, damala street, bethel hostel, wangi wangi,4701, nsw,19591210,2633483,<=50K
2238_a, alysha, seib,252, binns street, scottish masonic village, orange,2541, vic,19490912,6515880,>50K
2239_a, trinity, tomney,27, nangi place, summit cottage, burwood,2192, wa,19260130,8365405,>50K
2240_a, bailey, clarke,1, hetherington circuit, gundaline, harden,2077, vic,19930416,6134615,>50K
2241_a, jacob, golden,42, ireland place, war veterans hme, balwyn north,3782, nsw,19790121,6186962,<=50K
2242_a, daniella, qunzi,3, chevalleh loop, hd curramulka, daptot,2065, vic,19420225,8970508,<=50K
2243_a, anthony, pallot,28, tully street, barwick pastoral, hamilton,6410, nsw,19421004,4771430,>50K
2244_a, emiily, portlock,82, dalley crescent, banksia vlge, birkdale,4014, nsw,19621013,6139910,>50K
2245_a, malakai, white,20, longstay caravn park, pleasant ridge, alice springs,3212, sa,19401229,3589551,<=50K
2246_a, kyle, boxhall,30, hawkins close, dma offices (cnr wales s street, golden bay,2234, qld,19531224,9946374,<=50K
2247_a, rhys, dent,201, dalton place, north road, manly vale,4077, wa,19460401,2651071,>50K
2248_a, isabelle, poliakova,11, baracchi crescent, kincumber nautical vlge, cobar,2125, qld,19100412,6904829,>50K
2249_a, zachary, braunack,23, hutcheson street, riverbourne, tin can bay,2050, nsw,19730309,6217112,<=50K
2250_a, kayden, blake,18, sainsbury street, riverpark, midland,6069, vic,19741104,7158992,<=50K
2251_a, zachary, browne,40, dale circuit, uarah, burleigh waters,3199, vic,19660925,5005881,>50K
2252_a, cooper, dicks,12, coolibah crescent, skilbister, armidale,3216, nsw,19561216,7499773,<=50K
2253_a, charles, kumpus,85, epenarra close, adeline rtrmnt vlg, cabramatta,3175, nsw,19790501,1517425,<=50K
2254_a, noah, hazell,235, farrelly close, lorong kampong, mentone,3058, nsw,19061218,3044987,<=50K
2255_a, henry, collinson,1, mcgivern crescent, winchester, bonnyrigg,2602, nsw,19670520,4217909,>50K
2256_a, cooper, guymer,89, lorimer place, melody cottage, matraville,4740, nsw,19601220,5159459,>50K
2257_a, brody, morrison,25, chave street, pleasant acres, lakes entrance,3763, nsw,19380113,8281513,<=50K
2258_a, mason, thorpe,17, wenholz street, westleigh, kincumber,4130, wa,19490402,6439306,>50K
2259_a, chloe, sporn,48, gellibrand street, the willows, armidale,2533, sa,19210302,8169471,<=50K
2260_a, mitchell, rauseo,600, currie crescent, rosedale, elsternwick,4165, nsw,19261209,8945207,<=50K
2261_a, alexander, maynard,31, toohey place, billilla, barnawartha north,3135, sa,19911024,1169319,<=50K
2262_a, abbey, petersen,42, goldfinch circuit, ashley manor, birkdale,2261, qld,19310213,3633596,<=50K
2263_a, sarah, heidrich,42, pandanus street, woden, moree,7250, qld,19030531,3752378,<=50K
2264_a, lucy, dixon,19, cornelian place, belmont park, nicholls,3074, nsw,19211023,4176255,<=50K
2265_a, eliza, bloomfield,15, doyle terrace, espana village, greenwood,3219, vic,19830527,3228735,<=50K
2266_a, giuliana, spong,100, hirschfeld crescent, riverpark, doubleview,2650, nsw,19840131,3674664,<=50K
2267_a, benjamin, nesich,19, candlebark close, apt pc, roselands,3280, wa,19740716,3774412,<=50K
2268_a, james, bott-sarma,101, casey crescent, boronia, brighton,5125, vic,19380113,4408316,<=50K
2269_a, wade, yvanovich,25, purbrick street, glenmore, christie downs,2228, vic,19350815,2844799,<=50K
2270_a, matthew, drysdale,6, gibbes place, bungarra, magill,3124, vic,19220718,3501378,<=50K
2271_a, tyler, mccully,9, wolfingham place, farmhouse, newcastle,2046, vic,19091031,3663116,<=50K
2272_a, matthew, britten,15, hakea crescent, brentwood vlge, wynyard,4610, sa,19010719,7962983,<=50K
2273_a, dayna, mahony,24, paul coe crescent, s 477, red range,5107, nsw,19321203,1145766,>50K
2274_a, kieran, goodchap,15, chandler street, mayflower retrmnt vlge, cowley,2220, nsw,19180410,2391918,>50K
2275_a, felicity, ho,20, marika street, marsden forest, punchbowl,2233, vic,19180812,5863512,>50K
2276_a, georgia, spicer,33, mackay crescent, mac donnells bldg (cnr grafton s street, waverley,6171, sa,19111019,2453332,<=50K
2277_a, benjamin, mainsbridge,12, fryerp lace, tatyaar, macgregor,4152, qld,19380502,1640980,<=50K
2278_a, finlay, kowald,5, lascelles circuit, shenstone park, south nanango,6058, nsw,19040211,3979902,>50K
2279_a, benjamin, campbell,102, connor place, hopkins view, orchard hills,2642, vic,19680325,7238277,<=50K
2280_a, eleni, ploughman,46, launceston street, mt moornambool, west lakes,3175, vic,19740911,3640360,<=50K
2281_a, jenna, mazzone,108, goa place, cottesbrook, cronulla,4557, sa,19121013,9774328,<=50K
2282_a, toby, slape,33, currey street, hd tiparra sec 333, carnegie,4701, sa,19000826,3123482,>50K
2283_a, hannah, mason,13, dooland court, kiloran, bangor,6014, qld,19101101,1294569,<=50K
2284_a, charlie, meadows,12, hawker street, binnalong, mosman,2150, vic,19100704,3025776,<=50K
2285_a, christopher, nguyen,5, lawley street, st johns retirement village, mount gravatt,2146, nsw,19910123,1666403,<=50K
2286_a, joshua, longhurst,3, gilbert street, kyeema vineyard, armidale,4312, nsw,19971117,7432421,<=50K
2287_a, ryan, tenbensel,24, cunningham street, jalna (cnr barbato c corner, south melbourne,3083, vic,19740429,3639813,>50K
2288_a, aiden, mason,18, pocket avenue, hd curramulka, geographe,6765, wa,19750722,9631692,<=50K
2289_a, brooklyn, george,38, froggatt street, lapoinya, cronulla,4116, nsw,19600826,9799670,<=50K
2290_a, sophie, lock,68, richardson circuit, warra view, ravenshoe,3814, nsw,19801103,8736294,<=50K
2291_a, madeleine, paterson,25, allchin circuit, locn 8200, greensborough,2069, vic,19390204,8622246,<=50K
2292_a, dylan, crouch,64, castieau street, pine hut, walkley heights,5280, tas,19911005,7322729,<=50K
2293_a, tiffany, swiggs,5, wheeler crescent, keralland, bayswater,3204, vic,19921226,4525087,<=50K
2294_a, emma, mason,6, couvreur street, padicam, lake munmorah,4216, vic,19671115,3361550,<=50K
2295_a, matthew, la roche,27, dickson chiropractic dickson chambers, craiglee station, mullaway,2063, nsw,19890705,4492826,>50K
2296_a, oliver, nguyen,68, brimage place, owl manor, adelaide,2324, qld,19680829,4166588,<=50K
2297_a, alexander, morcom,29, cochrane crescent, morrells park, birkdale,2790, nsw,19970511,4952724,>50K
2298_a, dale, lodge,60, loureiro street, elmwood, west lakes,2041, nsw,19820929,2554490,<=50K
2299_a, james, robson,258, perrin circuit, gracemere grdns, castlemaine,2152, vic,19290309,9992782,<=50K
2300_a, naomi, edson,3, badimara street, villa 3, bundaberg,2046, nsw,19200714,5998581,>50K
2301_a, zac, morrison,3, heagney crescent, killarney, willetton,5083, vic,19300722,7079685,>50K
2302_a, sarah, harrington,4, stromlo crescent, eddington, swan hill,2086, nsw,19641013,3783872,>50K
