rec_id, given_name, surname, street_number, address_1, address_2, suburb, postcode, state, date_of_birth, soc_sec_id,ID,sex,age,race,marital-status,education,native-country,workclass,occupation,salary-class
rec-12-dup-1, barnabh, siggins,51.0, hurley street, lakes retireemnt estate, kempsey,5162, vic,19981021.0,5752610,17262.0,Female,41.0,White,Divorced,HS-grad,United-States,Private,Craft-repair,<=50K
rec-1963-org, jade, browne,12.0, noble close, circle h, avoca,3180, qld,19921015.0,1314590,12289.0,Female,23.0,White,Never-married,HS-grad,United-States,Private,Adm-clerical,<=50K
rec-800-org, clement, hyland,18.0, throsby crescent, carrington retrmnt vlge, mount gravatt,2176, qld,19581028.0,3982916,18281.0,Female,27.0,White,Never-married,Some-college,United-States,Private,Exec-managerial,<=50K
rec-1791-dup-1, rednond, melissa,11.0, alroy circuit, braemore, long jetty,4852, sa,19501114.0,7547575,24266.0,Female,39.0,White,Married-civ-spouse,Bachelors,United-States,Private,Prof-specialty,<=50K
rec-1690-dup-0, connro, white,706.0, monaro cr escent, birrabilla, point lonsdale,2088, wa,19310818.0,5855559,22397.0,Male,46.0,White,Married-civ-spouse,Bachelors,United-States,Private,Transport-moving,>50K
rec-1800-org, ronan, phillpott,70.0, southwood retreat, tieve tara, lalor,2177, sa,19530921.0,6393449,6191.0,Male,63.0,White,Married-civ-spouse,9th,United-States,Private,Craft-repair,<=50K
rec-1902-org, samuel, bishop,142.0, beedham place, buffel rise, highbury,3844, vic,19450525.0,1234782,18830.0,Male,45.0,Black,Married-spouse-absent,HS-grad,United-States,Private,Farming-fishing,<=50K
rec-1272-dup-0, vendula, webcb,3.0, molloy crescent, gwandakan, clayton,2680, nsw,19350812.0,7308373,12006.0,Male,90.0,White,Married-civ-spouse,10th,United-States,Private,Exec-managerial,<=50K
rec-1207-dup-1, kennealy, joshua,585.0, bardolphustreet, garden est, killara,2500, wa,19880210.0,2571059,1496.0,Female,67.0,White,Divorced,HS-grad,United-States,Local-gov,Other-service,<=50K
rec-219-org, jacob, kopievsky,24.0, downward place, banksia village, bunbury,4671, qld,19470530.0,3777070,20304.0,Male,18.0,White,Never-married,Some-college,United-States,Self-emp-not-inc,Farming-fishing,<=50K
rec-925-org, emiily, wilkins,120.0, chuculba crescent, rowethorpe, blacksmiths,2122, sa,19470425.0,9861786,18787.0,Male,36.0,White,Married-civ-spouse,Some-college,United-States,Self-emp-not-inc,Craft-repair,>50K
rec-100-dup-0, domenique, paterson,15.0, lubuma place, merewether pufblic school, greensborough,3138, qld,19161017.0,4975843,4932.0,Male,26.0,White,Married-civ-spouse,Some-college,United-States,Private,Sales,<=50K
rec-540-dup-4, jaime, musolino,342.0, elliott srfeet, kildarra, bedfordale,2081, qld,19631110.0,8789539,4805.0,Female,50.0,White,Married-spouse-absent,Some-college,Cuba,Private,Other-service,<=50K
rec-1235-org, liam, matthews,87.0, alexandra street, albeni station, eight mile plains,2101, qld,19250915.0,5551029,1398.0,Male,47.0,White,Married-civ-spouse,Bachelors,United-States,Local-gov,Protective-serv,<=50K
rec-401-org, alexa-rose, white,22.0, warrego circuit, burnside, bayswater,3040, nt,19160822.0,2502613,27217.0,Female,62.0,White,Divorced,10th,United-States,Private,Prof-specialty,<=50K
rec-1305-dup-1, jaes, campbell,1181.0, jaeger circuit, hamden place, beechboro,3943, qld,19991103.0,2846606,21661.0,Male,50.0,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,>50K
rec-538-dup-1, mahony, sebastian,23.0, le gallienne street, brentwood vlge, sunshine,4073, qld,19750108.0,1542344,29784.0,Male,22.0,White,Divorced,11th,United-States,Private,Sales,<=50K
rec-1625-dup-2, gloufssis, blake,10.0, bate place, janglen, poochera,2143, vic,19160406.0,4587041,14717.0,Female,41.0,Black,Never-married,11th,United-States,Private,Handlers-cleaners,<=50K
rec-993-org, jake, westbrook,15.0, booroondara street, ascot park, salisbury east,2074, nsw,19001115.0,2330929,25852.0,Male,50.0,White,Divorced,HS-grad,United-States,Private,Protective-serv,<=50K
rec-1110-org, william, sztolc,49.0, manuka circle, crown allotment, marsden,3136, vic,19780124.0,1398044,16453.0,Male,49.0,White,Married-civ-spouse,HS-grad,United-States,Private,Machine-op-inspct,>50K
rec-348-dup-4, ellen, thuleow,69.0, litchfield place, killara lodge, mill park,4053, wa,19281110.0,9305219,9700.0,Male,29.0,White,Married-civ-spouse,9th,United-States,Private,Craft-repair,<=50K
rec-333-org, juliana, berry,42.0, nungara street, tantallon, alfords point,2620, nsw,19630218.0,2105374,18787.0,Male,36.0,White,Married-civ-spouse,Some-college,United-States,Self-emp-not-inc,Craft-repair,>50K
rec-933-dup-2, madison, white,18.0, enright drescent, mystra, bassendean,3081, wa,19071011.0,9715765,15386.0,Male,34.0,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K
rec-1181-org, annalise, ebert,18.0, cuscaden crescent, sunny-brae, surrey hills,2444, wa,19280516.0,7465191,12292.0,Female,65.0,White,Widowed,Some-college,United-States,Self-emp-not-inc,Exec-managerial,<=50K
rec-321-dup-4, emiily, robson,97.0, bungonia street, st francis vlge, dianella,5066, wa,19420328.0,9458483,18369.0,Female,23.0,White,Never-married,Bachelors,United-States,Private,Exec-managerial,<=50K
rec-1705-org, jake, green,12.0, cussen street, blacksdane private sanctuary, blacktown,6152, vic,19040723.0,2432617,18455.0,Female,25.0,White,Never-married,Bachelors,United-States,Local-gov,Prof-specialty,<=50K
rec-1437-dup-1, greeb, madeleine,20.0, weetman place, hopeview, orange,2125, vic,19911013.0,5184902,4809.0,Male,48.0,White,Divorced,Bachelors,United-States,Federal-gov,Exec-managerial,<=50K
rec-1839-org, tyron, girdler,5.0, galibal street, vanorluc rmb 4050, sale,7050, nsw,19630710.0,7496929,11136.0,Male,39.0,White,Married-civ-spouse,Bachelors,United-States,Private,Sales,>50K
rec-135-org, nicholas, pamplin,9.0, werriwa crescent, inglewood, dinner plain,4101, nsw,19891125.0,2631349,29956.0,Male,49.0,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K
rec-635-dup-0, monique, stoneman,53.0, balsillie acrescent, emuv ale, bilbul,4226, wa,19920924.0,1597681,17208.0,Male,32.0,White,Never-married,Bachelors,United-States,Private,Transport-moving,<=50K
rec-1230-org, john, hamblin,27.0, wallace place, claymore springs, woy woy,6758, vic,19171215.0,1084423,27659.0,Male,27.0,White,Married-civ-spouse,Some-college,United-States,Private,Exec-managerial,<=50K
rec-1990-dup-3, emma, golder,381.0, fullerton crescent, carey oark, campsie,2107, qld,19260419.0,1677968,21805.0,Female,19.0,White,Never-married,Some-college,United-States,Private,Other-service,<=50K
rec-1722-dup-0, emiily, beattie,7.0, cuscaden crescent, danric lodge, albion park,6275, qld,19340317.0,3499772,11672.0,Male,40.0,White,Never-married,1st-4th,El-Salvador,Private,Other-service,<=50K
rec-1329-dup-1, grayson, stanley,9.0, eaglemont retreat, kimberley, brighton-le-sands,4107, tas,19710422.0,5818249,301.0,Male,76.0,White,Married-civ-spouse,Masters,United-States,Self-emp-not-inc,Craft-repair,<=50K
rec-1918-dup-3, paul, cole man,35.0, fisk street, shopping centre, nort hryde,2710, sa,19940821.0,7652642,3986.0,Male,53.0,White,Married-civ-spouse,Masters,United-States,Private,Exec-managerial,>50K
rec-672-dup-0, matthew, sunderland,522.0, max henry crescent, tigers hill, banks,4152, nsq,19190521.0,5343886,28518.0,Male,38.0,White,Married-civ-spouse,Some-college,United-States,Private,Craft-repair,>50K
rec-1381-dup-1, madison, ebdell,25.0, southlands shops, yellow dam, humpty doo,6110, tas,19545129.0,9104054,24828.0,Male,27.0,White,Married-civ-spouse,11th,United-States,Private,Handlers-cleaners,<=50K
rec-1055-org, courtney, dumphy,22.0, nardoo crescent, warringa nebraska, tingalpa,2114, nsw,19340914.0,5053600,15438.0,Male,33.0,White,Married-civ-spouse,HS-grad,United-States,Private,Prof-specialty,<=50K
rec-278-dup-4, helen, ebert,21.0, garratt street, braeburn, aspley,2024, vic,19710327.0,2510937,26668.0,Male,28.0,White,Married-civ-spouse,HS-grad,United-States,Private,Transport-moving,<=50K
rec-293-org, samuel, voivodich,43.0, manton place, brentwood vlge, buddina,4218, nsw,19820724.0,2733496,28312.0,Male,24.0,White,Never-married,Some-college,United-States,Private,Handlers-cleaners,<=50K
rec-1960-dup-1, isabella, white,357.0, beasleys treet, short st (cnr firs tave) & albion park r, para hlls,3149, sa,19380127.0,1518649,8860.0,Female,24.0,Black,Separated,HS-grad,United-States,Private,Machine-op-inspct,<=50K
rec-921-dup-2, nathan, daehn,204.0, sternberg crescent, homevea, adamstown,2617, vic,19110417.0,4227775,3535.0,Male,28.0,White,Separated,Some-college,United-States,Private,Tech-support,>50K
rec-1773-dup-1, lachlan, etheribgton,92.0, westbury c ircuit, mallaxby, greenbushes,5045, nsw,19950411.0,1615398,22252.0,Female,21.0,White,Never-married,11th,United-States,Private,Tech-support,<=50K
rec-662-dup-1, jamse, warneke,56.0, namadgi circuit, carrangarra, dalgy,3000, nsw,19140410.0,5449129,6105.0,Female,20.0,Black,Married-spouse-absent,Some-college,United-States,Private,Sales,<=50K
rec-461-dup-0, lochlan, mlor,10.0, albermarleeuplace, ponderpsa, woori yallock,5355, qld,19780720.0,7679335,28654.0,Male,26.0,White,Married-civ-spouse,HS-grad,United-States,Private,Transport-moving,<=50K
rec-1621-dup-0, kyle, minarfs,23.0, beetaloo street, old post office, downer,9396, wa,19180430.0,9745200,3904.0,Male,32.0,White,Never-married,Some-college,United-States,Private,Other-service,<=50K
rec-1115-dup-1, jakib, clarke,47.0, leven street, lamington national, primbee,5062, vic,19970324.0,3239832,12069.0,Female,23.0,White,Never-married,HS-grad,United-States,Private,Handlers-cleaners,<=50K
rec-1560-org, charlotte, hyland,25.0, madsen place, leisure living vlge, clarinda,3108, qld,19340909.0,9354762,11022.0,Male,19.0,White,Never-married,HS-grad,United-States,Private,Farming-fishing,<=50K
rec-1502-org, daniel, nguyen,9.0, castleton crescent, south macroom, st johns park,5157, sa,19620518.0,8870477,28276.0,Male,25.0,Black,Never-married,HS-grad,United-States,Local-gov,Handlers-cleaners,<=50K
rec-14-dup-3, jett, colegate,55.0, hampto n circuit, gibraltar, st albans,6011, nsw,19021119.0,1742749,9075.0,Male,37.0,White,Married-civ-spouse,Assoc-acdm,Canada,Local-gov,Prof-specialty,>50K
rec-47-dup-1, teaha, binns,62.0, castley circuit, warrambucca garden, rokeby,3816, nsw,19760420.0,1129369,5104.0,Male,47.0,Black,Married-civ-spouse,Some-college,United-States,Private,Craft-repair,>50K
rec-239-dup-0, stephnie, westbrok,13.0, badimara street, kindlian, labrador,2010, act,19520107.0,7788330,27673.0,Male,33.0,White,Never-married,Masters,United-States,Private,Exec-managerial,<=50K
rec-95-org, jaiden, coleman,47.0, radcliffe street, fernbank, concord,4550, vic,19720423.0,6077956,16388.0,Male,46.0,White,Married-civ-spouse,Masters,United-States,Local-gov,Exec-managerial,>50K
rec-1228-org, hayden, covino,10.0, deamer crescent, glengariffe, north ryde,2750, qld,19541104.0,2494239,5485.0,Male,49.0,White,Married-civ-spouse,HS-grad,United-States,Private,Machine-op-inspct,<=50K
rec-1460-org, noah, weller,174.0, swanton street, morago, valentine,7305, nsw,19540118.0,7771880,28808.0,Female,30.0,Amer-Indian-Eskimo,Never-married,HS-grad,United-States,Private,Handlers-cleaners,<=50K
rec-1493-org, matthew, green,3.0, larpent street, brentwood vlge, dianella,2101, vic,19410114.0,8051408,17067.0,Male,24.0,White,Never-married,Some-college,United-States,Private,Farming-fishing,<=50K
rec-1854-org, harley, shelley,27.0, gilmore crescent, elura homestead, bundaberg,2120, nsw,19860129.0,5695174,19064.0,Male,35.0,White,Married-civ-spouse,Bachelors,United-States,Private,Handlers-cleaners,>50K
rec-985-org, felicity, pulford,25.0, federal highway, argyle, mayfield,4125, qld,19860610.0,2661643,9148.0,Male,21.0,White,Never-married,Assoc-voc,United-States,Private,Craft-repair,<=50K
rec-621-org, jessica, anjewierden,6.0, duffy street, kianinny cabins, bongaree,2227, qld,19120208.0,7536704,22063.0,Female,47.0,Black,Divorced,11th,United-States,Private,Other-service,<=50K
rec-57-dup-4, xepheren, everett,90.0, packer street, yonda pines, bulinba,4207, sa,19750202.0,6641961,172.0,Male,34.0,Black,Married-civ-spouse,HS-grad,United-States,Private,Adm-clerical,<=50K
rec-843-org, hayden, cochrane,193.0, boolee street, dunbar heights, kirrawee,2161, wa,19750824.0,8180536,16939.0,Male,46.0,White,Married-civ-spouse,Some-college,United-States,Private,Exec-managerial,>50K
rec-1378-dup-0, fikipov, imoegn,82.0, freda bennett circuit, willandra, mount dolah,3162, nsw,19780527.0,8125445,6666.0,Female,21.0,White,Never-married,Some-college,United-States,Private,Adm-clerical,<=50K
rec-825-org, neve, thandi,232.0, mcmaster street, brinjarry, belmont north,3134, qld,19901230.0,7760403,103.0,Male,56.0,White,Married-civ-spouse,HS-grad,Canada,Self-emp-not-inc,Other-service,>50K
rec-194-dup-0, hannah, auch-schwelk,199.0, beaucham p tstreet, mindaree, camira,6021, qld,19830702.0,4902391,29953.0,Female,32.0,Black,Never-married,HS-grad,United-States,Private,Other-service,<=50K
rec-348-org, ellen, dixon,69.0, litchfield place, killara lodge, mill park,4053, wa,19281110.0,9305219,9700.0,Male,29.0,White,Married-civ-spouse,9th,United-States,Private,Craft-repair,<=50K
rec-528-dup-1, rosie, rundle,50.0, sturt avenue, tal onmane, bundaebrg,2263, nt,19751109.0,9082692,6300.0,Male,23.0,White,Never-married,12th,United-States,State-gov,Exec-managerial,<=50K
rec-1203-org, madelyn, egan,2.0, bourchier close, brentwood vlge, carrum,5155, qld,19540426.0,6879986,2946.0,Male,47.0,White,Widowed,10th,United-States,Private,Machine-op-inspct,<=50K
rec-1830-org, amelia, kochiwama,44.0, antares crescent, telopea park, benowa,7017, nsw,19000626.0,2398260,8210.0,Male,64.0,White,Married-civ-spouse,7th-8th,United-States,Private,Craft-repair,<=50K
rec-1607-dup-1, megan, purdin,8.0, lyndon street, hawkesbury natural health acupuncture ce, minchinbury,2225, vic,19641218.0,1801047,27421.0,Female,21.0,White,Never-married,Some-college,United-States,Private,Sales,<=50K
rec-546-dup-4, george, artis,49.0, macfarland crescent, tulla brura, springfield,4019, vic,19810320.0,5959224,22220.0,Male,36.0,White,Married-civ-spouse,Some-college,United-States,Private,Farming-fishing,>50K
rec-301-org, harley, mccarthy,48.0, kavel street, rawdon, grenfell,4740, qld,19720307.0,8973506,29561.0,Male,32.0,White,Married-civ-spouse,Some-college,United-States,Private,Prof-specialty,>50K
rec-102-dup-3, natahn, challmenor,1.0, kinross farm, wellingtonnstreet, cronulla,5190, vic,19600213.0,2694239,27747.0,Female,17.0,White,Never-married,11th,United-States,Private,Other-service,<=50K
rec-480-dup-0, aiden, ryan,292.0, gundu lu place, honey patch, mosman,3076, wa,19360524.0,3804933,26254.0,Male,36.0,White,Married-civ-spouse,Some-college,United-States,Private,Craft-repair,<=50K
rec-975-org, hannah, haeusler,7.0, canterbury crescent, the mall, cardiff,3049, nsw,19980607.0,5361287,26303.0,Male,40.0,Black,Never-married,Some-college,United-States,Private,Craft-repair,<=50K
rec-468-org, connor, garnett,40.0, endeavour street, glengariffe, winston hills,3815, qld,19780304.0,8434605,16053.0,Male,30.0,White,Married-civ-spouse,HS-grad,United-States,Private,Sales,<=50K
rec-1565-dup-0, james, novak,27.0, gepp pboace, old post office, thornbury,3098, nsw,19030905.0,2945589,18430.0,Male,60.0,White,Married-civ-spouse,Some-college,United-States,Private,Transport-moving,>50K
rec-1938-dup-2, zac, maynard,142.0, clanville, spowersjcircuit, nambour,3500, vci,19041015.0,8703080,9591.0,Male,46.0,White,Married-civ-spouse,HS-grad,United-States,Private,Transport-moving,<=50K
rec-811-org, madeline, clarke,7.0, lambrigg street, bribie retirement, broadmeadows,2198, sa,19110724.0,9892254,13714.0,Female,40.0,Amer-Indian-Eskimo,Never-married,Assoc-voc,United-States,Local-gov,Exec-managerial,<=50K
rec-1048-dup-0, bailee, bevsi,26.0, fitzsimmons street, sovereign court, rochester,2620, vic,19070106.0,1266796,17733.0,Female,59.0,White,Divorced,Some-college,Outlying-US(Guam-USVI-etc),Private,Exec-managerial,<=50K
rec-1248-dup-0, benjamin, loew,96.0, macleay s treet, macleay street, wanneroo,2530, vic,19261198.0,5606231,408.0,Male,29.0,White,Never-married,Bachelors,United-States,Private,Prof-specialty,<=50K
rec-758-org, james, white,63.0, brownless street, whispering pines, campbelltown,3130, nsw,19530706.0,9910431,28558.0,Male,52.0,White,Married-civ-spouse,Assoc-acdm,United-States,State-gov,Sales,>50K
rec-595-dup-4, lowe, harley,3.0, fox place, cooeepalms, gerogery,4790, nt,19140723.0,1515266,28376.0,Male,37.0,White,Never-married,HS-grad,United-States,Private,Craft-repair,<=50K
rec-389-org, jaiden, feeney,15.0, coode street, dugout 65, blackall,3040, nsw,19370722.0,5632197,2102.0,Female,27.0,White,Never-married,Bachelors,United-States,Local-gov,Prof-specialty,<=50K
rec-546-org, george, artis,49.0, macfarland crescent, tulla burra, springfield,4019, vic,19810320.0,5959224,22220.0,Male,36.0,White,Married-civ-spouse,Some-college,United-States,Private,Farming-fishing,>50K
rec-1090-org, nikita, zheng,11.0, jalanga crescent, miami, alfred cove,2140, nsw,19611024.0,1484902,1292.0,Male,37.0,White,Divorced,HS-grad,United-States,Private,Transport-moving,<=50K
rec-609-dup-0, isabelle, broohkouse,105.0, kavel street, c/-the student village, riverwood,6010, wa,19200905.0,9060410,9511.0,Male,59.0,Black,Married-civ-spouse,10th,United-States,Private,Transport-moving,>50K
rec-1191-dup-1, logan, green,7.0, marlockstreet, kersley mews, kaniva,6233, nsw,19440514.0,2837625,9591.0,Male,46.0,White,Married-civ-spouse,HS-grad,United-States,Private,Transport-moving,<=50K
rec-1563-org, anton, dukic,18.0, forsyth place, copely, unanderra,5076, nsw,19800615.0,3307289,13952.0,Male,47.0,White,Married-civ-spouse,Some-college,United-States,Private,Tech-support,<=50K
rec-54-dup-1, dillon, stubbs,40.0, murphy street, the swamp, salisbury east,7300, sa,19851018.0,8097114,14483.0,Male,43.0,Black,Married-civ-spouse,Some-college,United-States,Private,Craft-repair,<=50K
rec-703-dup-0, emiily, vodden,41.0, clement place, arcadia, st johsn park,2170, nsw,19811218.0,9588930,21814.0,Male,29.0,Black,Divorced,Some-college,United-States,State-gov,Adm-clerical,<=50K
rec-917-dup-0, patrick, vincent,21.0, outtrim avenue, glendower, willetton,3984, nsw,19510921.0,7971982,3920.0,Female,23.0,White,Never-married,Bachelors,United-States,Private,Sales,<=50K
rec-315-dup-1, hanna, white,47.0, waratah sjtreet, school house, greensborough,3066, vic,19240312.0,9879908,16426.0,Male,35.0,White,Divorced,Assoc-acdm,United-States,Private,Craft-repair,>50K
